PROVINCIA,LOCALIDAD,LATITUD,LONGITUD,INAUGURACION,NORMA,NUMERO
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59086111,-58.46461111,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,16/4/2008,Decreto,654
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,4/6/1982,Decreto,1117
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,2/10/1946,Decreto,12806
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61044444,-58.37391667,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60969444,-58.37466667,26/9/2011,Decreto,1495
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61036111,-58.37336111,30/3/2011,Decreto,383
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,26/7/1983,Decreto,1867
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60225,-58.36869444,15/2/2007,Decreto,123
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57463889,-58.40844444,4/7/1946,Decreto,2232
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62047222,-58.37080556,12/9/1969,Decreto,5241
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,31/12/1970,Decreto,3395
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61083333,-58.37441667,28/9/1981,Decreto,1479
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,11/7/1946,Decreto,2236
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,15/2/2007,Decreto,125
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,8/2/1962,Decreto,1259
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60752778,-58.38811111,2/10/2014,Decreto,1752
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61922222,-58.37280556,8/1/2001,Decreto,12
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59086111,-58.46461111,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60805556,-58.3695,11/11/2003,Decreto,1045
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61633333,-58.37786111,10/10/1990,Decreto,2140
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58933333,-58.38597222,16/8/2002,Decreto,1495
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60777778,-58.37327778,11/7/1946,Decreto,2236
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62422222,-58.34522222,15/10/2001,Decreto,1292
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63658333,-58.38358333,15/4/1999,Decreto,349
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.64186111,-58.39027778,8/1/2001,Decreto,12
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57975,-58.42091667,24/10/1997,Decreto,1110
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63313889,-58.44430556,4/7/1946,Decreto,2232
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60541667,-58.37088889,18/4/2001,Ley,25426
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60958333,-58.38597222,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60019444,-58.39508333,9/3/1989,Decreto,325
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.6035,-58.36938889,20/3/1997,Decreto,262
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60216667,-58.38580556,15/4/1999,Decreto,349
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58263889,-58.40130556,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59388889,-58.37827778,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59775,-58.39097222,10/1/2006,Decreto,35
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59216667,-58.46016667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.54127778,-58.43794444,5/8/2014,Decreto,1285
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.54127778,-58.43794444,5/8/2014,Decreto,1285
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.54127778,-58.43794444,5/8/2014,Decreto,1285
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.54127778,-58.43794444,5/8/2014,Decreto,1285
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63658333,-58.44652778,12/1/2009,Ley,26471
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,1/8/1951,Decreto,15090
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,8/9/1983,Decreto,2317
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57463889,-58.40844444,30/9/2007,Decreto,1289
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57463889,-58.40844444,1/10/2007,Decreto,1289
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.64766667,-58.45388889,2/10/2007,Decreto,1289
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60841667,-58.37216667,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.56963889,-58.41175,10/1/2007,Ley,26203
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62055556,-58.37161111,28/9/1978,Decreto,2272
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59161111,-58.38030556,16/7/2007,Ley,26269
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60838889,-58.37180556,9/6/1942,Decreto,122096
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60963889,-58.38944444,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59802778,-58.39147222,10/1/2006,Decreto,35
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59827778,-58.39247222,10/1/2006,Decreto,35
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59386111,-58.37525,9/6/1942,Decreto,122096
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59880556,-58.39133333,10/1/2006,Decreto,35
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58858333,-58.46452778,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.64136111,-58.39027778,8/1/2001,Decreto,12
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59602778,-58.36394444,11/6/2001,Decreto,766
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61952778,-58.37136111,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61052778,-58.37480556,28/9/1981,Decreto,1479
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63788889,-58.35588889,15/4/1999,Decreto,349
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.56041667,-58.44972222,7/12/1977,Decreto,3698
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60636111,-58.37358333,30/5/1961,Decreto,4339
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60938889,-58.37075,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57680556,-58.42708333,24/10/1997,Decreto,1109
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57591667,-58.42775,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57533333,-58.42825,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57488889,-58.429,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57686111,-58.42663889,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57591667,-58.42641667,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5755,-58.42622222,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57533333,-58.42694444,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57516667,-58.42733333,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57486111,-58.42791667,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57486111,-58.42838889,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57469444,-58.42875,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57455556,-58.42922222,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57491667,-58.43008333,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57538889,-58.42963889,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57605556,-58.42911111,20/9/2010,Decreto,1358
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58494444,-58.39622222,11/6/2001,Decreto,767
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58938889,-58.38661111,16/8/2002,Decreto,1495
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58911111,-58.38680556,16/8/2002,Decreto,1495
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59105556,-58.38283333,20/3/1997,Decreto,262
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59180556,-58.38261111,20/3/1997,Decreto,262
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59141667,-58.383,20/3/1997,Decreto,262
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59172222,-58.38352778,20/3/1997,Decreto,262
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59133333,-58.38394444,20/3/1997,Decreto,262
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61108333,-58.37472222,28/9/1981,Decreto,1479
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,23/9/2011,Decreto,1470
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61108333,-58.37472222,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58561111,-58.38936111,10/5/2004,Decreto,570
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,3/5/1979,Decreto,1022
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61791667,-58.38255556,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59083333,-58.46466667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59938889,-58.39544444,16/5/1997,Decreto,437
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59566667,-58.37794444,21/7/2014,Decreto,1150
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.561,-58.45441667,30/9/1938,Ley,12569
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.55233333,-58.44061111,24/1/2013,Decreto,106
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.55233333,-58.44061111,24/1/2013,Decreto,106
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.55233333,-58.44061111,24/1/2013,Decreto,106
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.55233333,-58.44061111,24/1/2013,Decreto,106
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.55233333,-58.44061111,20/5/1998,Ley,24976
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59955556,-58.38380556,29/12/2000,Decreto,1296
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58244444,-58.41013889,30/12/2008,Decreto,2388
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63141667,-58.37241667,22/6/1948,Decreto,18536
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60180556,-58.39969444,16/7/2007,Ley,26269
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.601,-58.38316667,20/11/1989,Decreto,1259
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60444444,-58.38872222,21/6/2011,Decreto,837
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60875,-58.3875,21/6/2011,Decreto,837
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60313889,-58.37802778,21/6/2011,Decreto,837
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59886111,-58.38380556,27/9/1995,Ley,24570
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61041667,-58.37188889,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61052778,-58.37369444,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62077778,-58.3705,21/5/1942,Decreto,120412
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.61025,-58.37138889,21/11/2000,Decreto,1079
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.59083333,-58.46466667,21/4/2010,Decreto,525
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.54722222,-58.45461111,28/12/2005,Decreto,1680
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,22/2/1974,Decreto,649
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,25/10/1960,Ley,15451
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,12/6/1962,Decreto,5407
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.62888889,-58.35677778,2/5/2008,Ley,26366
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,11/7/1946,Decreto,2236
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5875,-58.39338889,31/1/1946,Decreto,3039
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.63947222,-58.36161111,22/6/1948,Decreto,18540
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.5955,-58.36416667,11/6/2001,Decreto,766
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60558333,-58.37766667,14/1/2010,Decreto,71
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58294444,-58.39997222,11/8/2017,Decreto,637
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.57036111,-58.43697222,19/1/2018,Decreto,56
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58044444,-58.40169444,20/12/2017,Decreto,1056
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.58063889,-58.40094444,20/12/2017,Decreto,1056
Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,-34.60166667,-58.38361111,18/10/2017,Decreto,832
Catamarca,San Martin,-28.27325,-67.11844444,30/12/1966,Decreto,5175
Catamarca,Ambato,-27.71555556,-66.01477778,5/11/1997,Decreto,1145
Catamarca,Andalgala,-27.53358333,-66.34625,9/3/1989,Decreto,325
Catamarca,Antofagasta de la Sierra,-26.03697222,-67.43825,5/11/1997,Ley,24883
Catamarca,Antofagasta de la Sierra,-25.45,-67.16666667,17/12/1943,Decreto,16482
Catamarca,Belen,-27.65708333,-67.023,11/4/2002,Ley,25581
Catamarca,Belen,-27.68722222,-67.17527778,5/11/1997,Decreto,1145
Catamarca,Belen,-27.65688889,-67.02305556,11/4/2002,Ley,25581
Catamarca,Catamarca,-28.46897222,-65.77997222,12/8/1941,Decreto,98076
Catamarca,Catamarca,-28.48388889,-65.77358333,2/10/1946,Decreto,12806
Catamarca,Catamarca,-28.45755556,-65.77744444,3/11/2015,Decreto,2297
Catamarca,Catamarca,-28.469,-65.77333333,12/1/2009,Ley,26469
Catamarca,Catamarca,-28.46697222,-65.77894444,12/8/1941,Decreto,98076
Catamarca,Fiambala,-27.71472222,-67.63105556,28/11/1941,Decreto,106844
Catamarca,Fray Mamerto Esquiu,-28.39458333,-65.71733333,12/8/1941,Decreto,98076
Catamarca,Fray Mamerto Esquiu,-28.37036111,-65.70225,12/8/1941,Decreto,98076
Catamarca,Hualfin,-27.22486111,-66.83497222,13/10/1967,Decreto,7531
Catamarca,Piedra Blanca,-28.39419444,-65.70391667,27/8/1935,Ley,12191
Catamarca,Santa Maria,-26.95277778,-66.19166667,28/12/1993,Decreto,2677
Catamarca,Santa Maria,-27.00277778,-66.16944444,28/12/1993,Decreto,2677
Catamarca,Santa Maria,-26.85,-66.05,25/1/1994,Decreto,105
Catamarca,Santa Maria,-26.70002778,-66.06666667,24/10/1997,Decreto,1110
Catamarca,Santa Maria,-26.66666667,-66.06666667,3/2/1994,Decreto,148
Catamarca,Tinogasta,-27.87938889,-67.68113889,5/11/1997,Decreto,1145
Catamarca,San Fernando del Valle de Catamarca,-28.46947222,-65.77655556,2/12/2016,Ley,27316
Chaco,San Martin,-26.13330556,-60.31672222,17/12/1943,Decreto,16482
Chaco,San Martin,-26.13330556,-60.31672222,16/3/1979,Decreto,631
Chaco,San Martin,-26.92811111,-58.507,17/12/1943,Decreto,16482
Chaco,Gral. Güemes,-24.93338889,-61.48277778,9/3/1989,Decreto,325
Chaco,Resistencia,-27.44991667,-58.98577778,5/3/2015,Decreto,379
Chaco,Resistencia,-27.44602778,-58.97736111,9/3/1989,Decreto,325
Chaco,Rios Teuco y Bermejo,-25.59961111,-60.31680556,17/12/1943,Decreto,16482
Chaco,Teuco,-25.60644444,-60.34913889,17/12/1943,Decreto,16482
Chubut,San Martin,-42.67302778,-63.97286111,28/12/1977,Decreto,3911
Chubut,San Martin,-42.42816667,-64.14083333,28/12/1977,Decreto,3911
Chubut,Ameghino,-45.032,-65.67997222,26/5/1971,Decreto,1359
Chubut,Cholila,-42.48822222,-71.46116667,27/9/2004,Decreto,1300
Chubut,Comodoro Rivadavia,-45.86277778,-67.47838889,12/3/1997,Ley,24798
Chubut,Comodoro Rivadavia,-45.86347222,-67.47725,12/3/1997,Ley,24798
Chubut,Comodoro Rivadavia,-45.87966667,-67.51361111,3/11/2015,Decreto,2297
Chubut,Comodoro Rivadavia,-45.83711111,-67.48030556,12/3/1997,Ley,24799
Chubut,Comodoro Rivadavia,-45.86116667,-67.484,2/1/2008,Ley,26333
Chubut,Futaleufu,-43.08816667,-71.39913889,28/8/1979,Decreto,1908
Chubut,Gaiman,-43.28627778,-65.35866667,13/9/1990,Ley,23826
Chubut,Jose de San Martin,-44.05036111,-70.46872222,15/7/1998,Ley,25008
Chubut,Jose de San Martin,-44.0515,-70.47069444,20/5/1998,Ley,24975
Chubut,Trelew,-43.23755556,-65.3265,7/9/2015,Decreto,1862
Chubut,San Martin,-42.05369444,-71.16508333,14/4/1999,Decreto,349
Chubut,San Martin,-42.20858333,-71.17841667,14/4/1999,Decreto,349
Chubut,San Martin,-42.39769444,-71.09038889,14/4/1999,Decreto,349
Chubut,San Martin,-42.59005556,-71.02577778,14/4/1999,Decreto,349
Chubut,San Martin,-42.64677778,-70.98130556,14/4/1999,Decreto,349
Chubut,San Martin,-42.79605556,-70.95905556,14/4/1999,Decreto,349
Chubut,San Martin,-42.95761111,-71.17608333,14/4/1999,Decreto,349
Chubut,San Martin,-42.90422222,-71.31777778,14/4/1999,Decreto,349
Chubut,Trelew,-43.25008333,-65.30719444,12/9/1969,Decreto,5239
Chubut,San Martin,-42.76666667,-63.63333333,15/11/2010,Ley,26650
Cordoba,San Martin,-29.696,-63.94094444,17/1/1999,Ley,25203
Cordoba,San Martin,-29.78881389,-63.94180278,17/1/1999,Ley,25203
Cordoba,San Martin,-29.85513333,-63.986025,17/1/1999,Ley,25203
Cordoba,San Martin,-29.94139444,-64.04871944,17/1/1999,Ley,25203
Cordoba,San Martin,-30.11404167,-64.15316944,17/1/1999,Ley,25203
Cordoba,San Martin,-30.30045556,-64.19615278,17/1/1999,Ley,25203
Cordoba,San Martin,-30.41403333,-64.21984444,17/1/1999,Ley,25203
Cordoba,San Martin,-30.46622222,-64.13577778,17/1/1999,Ley,25203
Cordoba,San Martin,-30.56622222,-64.14068056,17/1/1999,Ley,25203
Cordoba,San Martin,-30.76951111,-64.11043611,17/1/1999,Ley,25203
Cordoba,San Martin,-31.11838889,-64.18697222,17/1/1999,Ley,25203
Cordoba,Alta Gracia,-31.65772222,-64.435,26/3/1954,Decreto,4724
Cordoba,Alta Gracia,-31.65772222,-64.435,14/5/1941,Decreto,90732
Cordoba,Bialet Masse,-31.29933333,-64.46552778,18/2/2008,Decreto,264
Cordoba,Calamuchita,-32.20752778,-64.42636111,24/6/2013,Decreto,784
Cordoba,Colon,-31.31905556,-64.30533333,28/10/1941,Decreto,104179
Cordoba,Cordoba,-31.41786111,-64.18775,7/12/1994,Ley,24414
Cordoba,Cordoba,-31.41797222,-64.18238889,9/11/2000,Decreto,1042
Cordoba,Cordoba,-31.41638889,-64.18433333,14/5/1941,Decreto,90732
Cordoba,Cordoba,-31.41844444,-64.17933333,28/10/1941,Decreto,104179
Cordoba,Cordoba,-31.41605556,-64.18355556,14/5/1941,Decreto,90732
Cordoba,Cordoba,-31.41202778,-64.20447222,23/10/1953,Decreto,20111
Cordoba,Cordoba,-31.41711111,-64.18127778,14/5/1941,Decreto,90732
Cordoba,Cordoba,-31.41680556,-64.18455556,14/5/1941,Decreto,90732
Cordoba,Cordoba,-31.40747222,-64.20427778,22/7/2014,Decreto,1162
